country,community_code,metadatafile,tool,document_code,gender,indicator_label,category_label,text,keyword,quote or transcriber's summary,data_container,background information,comments,enumerator_id,confidence interval
UZ,UZ3,GENNOVATE_UZ3.xlsx,FG_E_Aspirations of Youth,UZ3E_F,female,NRM_EQ,NRM_EQ_YS,most of our parents understand the importance of education,parents understand education,Quote,E.6,,This supports a generally positive norm around educating girls.,ENU_3,0.85
UZ,UZ3,GENNOVATE_UZ3.xlsx,FG_E_Aspirations of Youth,UZ3E_F,female,NRM_EQ,NRM_EQ_NO,but there is another part of parents who think that girls don’t need education so much as boys,girls don’t need education,Quote,E.6,,Direct evidence of unequal valuation of girls’ education.,ENU_3,0.95
UZ,UZ3,GENNOVATE_UZ3.xlsx,FG_E_Aspirations of Youth,UZ3E_F,female,NRM_INF,NRM_INF_O,"we know how plant wheat and vegetables, cotton and fruits and the process of their growing",know how plant,Quote,E.7,,Direct statement of girls’ agricultural knowledge.,ENU_3,0.95
UZ,UZ3,GENNOVATE_UZ3.xlsx,FG_E_Aspirations of Youth,UZ3E_F,female,ASP,ASP_TRAD,most important that we like agricultural works because we are living in rural areas,like agricultural works,Quote,E.7,,This expresses a positive agricultural livelihood orientation.,ENU_3,0.95
UZ,UZ3,GENNOVATE_UZ3.xlsx,FG_E_Aspirations of Youth,UZ3E_F,female,ASP,ASP_UNSP,we like to plant beautiful flowers,plant flowers,Quote,E.7,,This is a lighter aspirational statement around cultivation.,ENU_3,0.75
UZ,UZ3,GENNOVATE_UZ3.xlsx,FG_E_Aspirations of Youth,UZ3E_F,female,GAP,GAP_WID,Financial issues,financial issues,Quote,E.8,,Directly named as a major reason girls end education.,ENU_3,0.95
UZ,UZ3,GENNOVATE_UZ3.xlsx,FG_E_Aspirations of Youth,UZ3E_F,female,NRM_MOB,NRM_MOB_C,Parents don’t give permission to live in big cities,permission big cities,Quote,E.8,,This is a mobility restriction affecting girls’ educational/work prospects.,ENU_3,0.95
UZ,UZ3,GENNOVATE_UZ3.xlsx,FG_E_Aspirations of Youth,UZ3E_F,female,GAP,GAP_WID,Early Marriage,early marriage,Quote,E.8,,Early marriage disrupts girls’ attainment.,ENU_3,0.95
UZ,UZ3,GENNOVATE_UZ3.xlsx,FG_E_Aspirations of Youth,UZ3E_F,female,GAP,GAP_SML,Girls don’t want to study themselves,girls don’t want study,Quote,E.8,,"This is a less structural explanation, so I coded it as a smaller gap.",ENU_3,0.75
UZ,UZ3,GENNOVATE_UZ3.xlsx,FG_E_Aspirations of Youth,UZ3E_F,female,GAP,GAP_WID,Early engagement in market business,market business early,Quote,E.8,,Early work engagement interrupts schooling.,ENU_3,0.85
UZ,UZ3,GENNOVATE_UZ3.xlsx,FG_E_Aspirations of Youth,UZ3E_F,female,NRM_MOB,NRM_MOB_C,Parents don’t give permission to live in big cities,parental permission,Quote,E.9,,"Explicitly ranked as a top reason, showing mobility/family control barrier.",ENU_3,0.95
UZ,UZ3,GENNOVATE_UZ3.xlsx,FG_E_Aspirations of Youth,UZ3E_F,female,ASP,ASP_COL,I would like to be a designer,designer,Quote,E.10,,Clear occupational aspiration.,ENU_3,0.95
UZ,UZ3,GENNOVATE_UZ3.xlsx,FG_E_Aspirations of Youth,UZ3E_F,female,ASP,ASP_COL,I want to be both a doctor and business lady because I want to open my own stomatology center,doctor business lady,Quote,E.10,,This combines professional and business aspiration; I coded the occupation part here.,ENU_3,0.95
UZ,UZ3,GENNOVATE_UZ3.xlsx,FG_E_Aspirations of Youth,UZ3E_F,female,ASP,ASP_BUSS,I want to open my own stomatology center,own stomatology center,Quote,E.10,,Clear business/enterprise aspiration.,ENU_3,0.95
UZ,UZ3,GENNOVATE_UZ3.xlsx,FG_E_Aspirations of Youth,UZ3E_F,female,ASP,ASP_BUSS,I want to organize greenhouse and plant all vegetables during a year,organize greenhouse,Quote,E.10,,This is an enterprise-oriented agricultural aspiration.,ENU_3,0.95
UZ,UZ3,GENNOVATE_UZ3.xlsx,FG_E_Aspirations of Youth,UZ3E_F,female,ASP,ASP_TRAD,I want to be a farmer and raise very good wheat for all our people in district,be a farmer,Quote,E.10,,Clear aspiration in agriculture.,ENU_3,0.95
UZ,UZ3,GENNOVATE_UZ3.xlsx,FG_E_Aspirations of Youth,UZ3E_F,female,ASP,ASP_UNSP,Mostly they are busy in our local market,busy in local market,Quote,E.11,,This describes common post-study livelihoods for young women.,ENU_3,0.85
UZ,UZ3,GENNOVATE_UZ3.xlsx,FG_E_Aspirations of Youth,UZ3E_F,female,NRM_DIV,NRM_DIV_N,Another way – they help their parents and continue to work on farms or new private mills,help parents farms,Quote,E.11,,This shows continued family labor obligations alongside work.,ENU_3,0.85
UZ,UZ3,GENNOVATE_UZ3.xlsx,FG_E_Aspirations of Youth,UZ3E_F,female,ASP,ASP_COL,some girls are working in private bakery,private bakery,Quote,E.11,,Concrete occupational pathway.,ENU_3,0.85
UZ,UZ3,GENNOVATE_UZ3.xlsx,FG_E_Aspirations of Youth,UZ3E_F,female,ASP,ASP_BUSS,she can support her husband’s business or open her own farm,own farm,Quote,E.12,,Business/enterprise aspiration in farming.,ENU_3,0.95
UZ,UZ3,GENNOVATE_UZ3.xlsx,FG_E_Aspirations of Youth,UZ3E_F,female,ASP,ASP_BUSS,she can open own bakery,own bakery,Quote,E.12,,Direct business aspiration.,ENU_3,0.95
UZ,UZ3,GENNOVATE_UZ3.xlsx,FG_E_Aspirations of Youth,UZ3E_F,female,ASP,ASP_BUSS,she can open small family business or sewing business,sewing business,Quote,E.12,,Direct business aspiration.,ENU_3,0.95
UZ,UZ3,GENNOVATE_UZ3.xlsx,FG_E_Aspirations of Youth,UZ3E_F,female,NRM_INF,NRM_INF_O,"Development of local markets, new shops",local markets shops,Quote,E.13,,Recognized as important economic innovation.,ENU_3,0.85
UZ,UZ3,GENNOVATE_UZ3.xlsx,FG_E_Aspirations of Youth,UZ3E_F,female,NRM_INF,NRM_INF_O,Development of farms,development farms,Quote,E.13,,Recognized as important innovation.,ENU_3,0.85
UZ,UZ3,GENNOVATE_UZ3.xlsx,FG_E_Aspirations of Youth,UZ3E_F,female,NRM_INF,NRM_INF_O,Development of greenhouses,development greenhouses,Quote,E.13,,Recognized as important innovation for girls.,ENU_3,0.85
UZ,UZ3,GENNOVATE_UZ3.xlsx,FG_E_Aspirations of Youth,UZ3E_F,female,NRM_INF,NRM_INF_O,"New kind of seeds from Holland, Turkey",seeds Holland Turkey,Quote,E.13,,Recognized as important agricultural innovation.,ENU_3,0.85
UZ,UZ3,GENNOVATE_UZ3.xlsx,FG_E_Aspirations of Youth,UZ3E_F,female,NRM_INF,NRM_INF_O,New tractors and combines,tractors combines,Quote,E.13,,"Recognized as important innovation, especially for boys.",ENU_3,0.85
UZ,UZ3,GENNOVATE_UZ3.xlsx,FG_E_Aspirations of Youth,UZ3E_F,female,NRM_INF,NRM_INF_O,Selling of milk production,selling milk,Quote,E.13,,Recognized as important female-associated innovation/practice.,ENU_3,0.85
UZ,UZ3,GENNOVATE_UZ3.xlsx,FG_E_Aspirations of Youth,UZ3E_F,female,ASP,ASP_BUSS,The most important for girls is development of greenhouses and development of farms,girls greenhouses farms,Quote,E.14,,These are seen as important productive opportunities for girls.,ENU_3,0.95
UZ,UZ3,GENNOVATE_UZ3.xlsx,FG_E_Aspirations of Youth,UZ3E_F,female,ASP,ASP_UNSP,young girls could be married and work in the husband’s house in greenhouses and have their incomes,have their incomes,Quote,E.14,,This links girls’ future livelihoods to greenhouse work and earning income.,ENU_3,0.95
UZ,UZ3,GENNOVATE_UZ3.xlsx,FG_E_Aspirations of Youth,UZ3E_F,female,ASP,ASP_COL,The most important for boys is development of markets and appearance of new modern tractors and combines,boys markets tractors,Quote,E.14,,This reflects boys’ opportunities in technical and market-oriented work.,ENU_3,0.85
UZ,UZ3,GENNOVATE_UZ3.xlsx,FG_E_Aspirations of Youth,UZ3E_F,female,NRM_MEN,NRM_MEN_C,We think that these points more important for boys because they could find a lot of jobs that they like technical equipment and could drive it,boys like technical equipment,Quote,E.14,,Directly associates technical equipment and driving with boys.,ENU_3,0.95
UZ,UZ3,GENNOVATE_UZ3.xlsx,FG_E_Aspirations of Youth,UZ3E_F,female,NRM_INF,NRM_INF_O,Yes boys and girls could apply to the same organizations because we have equal access,equal access,Quote,E.15,,This directly supports equal formal opportunity for boys and girls.,ENU_3,0.95
UZ,UZ3,GENNOVATE_UZ3.xlsx,FG_E_Aspirations of Youth,UZ3E_F,female,NRM_INF,NRM_INF_N,but our opportunities are different,opportunities different,Quote,E.15,,"This complicates the previous statement, so I coded it as nuanced.",ENU_3,0.95
UZ,UZ3,GENNOVATE_UZ3.xlsx,FG_E_Aspirations of Youth,UZ3E_F,female,NRM_MOB,NRM_MOB_C,parents more checking on girls than boys and require to be the girls to be closer to their house,girls closer to house,Quote,E.15,,Clear mobility and supervision restriction affecting girls.,ENU_3,0.95
UZ,UZ3,GENNOVATE_UZ3.xlsx,FG_E_Aspirations of Youth,UZ3E_F,female,NRM_MOB,NRM_MOB_N,But parents’ relationships to the girls are quite different after marriage,different after marriage,Quote,E.15,,"Suggests mobility and control norms may shift after marriage, so nuanced.",ENU_3,0.85
UZ,UZ3,GENNOVATE_UZ3.xlsx,FG_E_Aspirations of Youth,UZ3E_F,female,NRM_INF,NRM_INF_O,a lot of new kinds of seeds appeared in our district,new seeds district,Quote,E.17,,Direct explanation of agricultural change through seed innovation.,ENU_3,0.95
UZ,UZ3,GENNOVATE_UZ3.xlsx,FG_E_Aspirations of Youth,UZ3E_F,female,NRM_INF,NRM_INF_O,Wheat and rice are planted more and more in the last 10 years,more wheat and rice,Quote,E.17,,Indicates changing cropping patterns over time.,ENU_3,0.95
UZ,UZ3,GENNOVATE_UZ3.xlsx,FG_E_Aspirations of Youth,UZ3E_F,female,NRM_DIV,NRM_DIV_N,Some of them follow to this traditions,follow traditions,Quote,E.18,,Indicates some continuity of gendered agricultural traditions.,ENU_3,0.85
UZ,UZ3,GENNOVATE_UZ3.xlsx,FG_E_Aspirations of Youth,UZ3E_F,female,NRM_DIV,NRM_DIV_C,we think that young girls are working on more unpaid or less paid work compared to boys,unpaid less paid,Quote,E.18,,This clearly indicates unequal and gendered labor valuation.,ENU_3,0.95
UZ,UZ3,GENNOVATE_UZ3.xlsx,FG_E_Aspirations of Youth,UZ3E_F,female,NRM_DIV,NRM_DIV_C,usually after marriage young boys become more following to traditions and leave for women more routine work as before,women more routine work,Quote,E.18,,Shows marriage strengthens traditional labor divisions.,ENU_3,0.95
UZ,UZ3,GENNOVATE_UZ3.xlsx,FG_E_Aspirations of Youth,UZ3E_F,female,NRM_DIV,NRM_DIV_C,all preparation works on the fields are doing by girls and women,field preparation girls women,Quote,E.18,,Clear gendered assignment of routine agricultural work to women.,ENU_3,0.95
UZ,UZ3,GENNOVATE_UZ3.xlsx,FG_E_Aspirations of Youth,UZ3E_F,female,NRM_MOB,NRM_MOB_O,they will not face with difficulties,no difficulties,Quote,E.19,,Opposes strong restrictions on boys/men or opposite-sex members taking on that crop activity.,ENU_3,0.85
UZ,UZ3,GENNOVATE_UZ3.xlsx,FG_E_Aspirations of Youth,UZ3E_F,female,NRM_MOB,NRM_MOB_C,In some cases girls could face with some difficulties because of their age,difficulties because age,Quote,E.20,,This suggests young girls’ public selling is constrained by age and social norms.,ENU_3,0.95
UZ,UZ3,GENNOVATE_UZ3.xlsx,FG_E_Aspirations of Youth,UZ3E_F,female,NRM_STIG,NRM_STIG_C,it’s not good for young girls to work at market and sell her products,not good market,Quote,E.20,,Direct normative stigma against young girls selling in markets.,ENU_3,0.95
UZ,UZ3,GENNOVATE_UZ3.xlsx,FG_E_Aspirations of Youth,UZ3E_F,female,NRM_DIV,NRM_DIV_C,she can raise plants but boys should sell on the market,boys should sell,Quote,E.20,,"Clear division: girls produce, boys sell.",ENU_3,0.95
UZ,UZ3,GENNOVATE_UZ3.xlsx,FG_E_Aspirations of Youth,UZ3E_F,female,NRM_DIV,NRM_DIV_O,"no, all family members are responsible for the same plot, they could not have different plots",same plot family,Quote,E.21,,Opposes separate gendered plots.,ENU_3,0.95
UZ,UZ3,GENNOVATE_UZ3.xlsx,FG_E_Aspirations of Youth,UZ3E_F,female,NRM_DIV,NRM_DIV_N,Man is working in home garden very seldom,man seldom home garden,Quote,E.22,,Indicates some differentiated pattern of labor by space and task.,ENU_3,0.95
UZ,UZ3,GENNOVATE_UZ3.xlsx,FG_E_Aspirations of Youth,UZ3E_F,female,NRM_DIV,NRM_DIV_C,women are working on farm plot almost every day,women farm everyday,Quote,E.22,,Clear statement of women’s heavy labor burden.,ENU_3,0.95
UZ,UZ3,GENNOVATE_UZ3.xlsx,FG_E_Aspirations of Youth,UZ3E_F,female,NRM_DIV,NRM_DIV_N,Some children more helping their mother than his father,children help mother,Quote,E.23,,"Suggests support around women’s tasks, but still somewhat gendered.",ENU_3,0.85
UZ,UZ3,GENNOVATE_UZ3.xlsx,FG_E_Aspirations of Youth,UZ3E_F,female,NRM_DIV,NRM_DIV_N,and on farm plots they could help her too,help her too,Quote,E.23,,Indicates some assistance on women’s work/plots.,ENU_3,0.75
UZ,UZ3,GENNOVATE_UZ3.xlsx,FG_E_Aspirations of Youth,UZ3E_F,female,NRM_DIV,NRM_DIV_C,but husband’s relatives usually don’t help her,relatives don’t help,Quote,E.23,,Suggests women’s plots/work receive less wider-family support.,ENU_3,0.95
UZ,UZ3,GENNOVATE_UZ3.xlsx,FG_E_Aspirations of Youth,UZ3E_F,female,NRM_DEC,NRM_DEC_C,"each woman will ask from her husband, it’s one of the ways of diplomacy",ask husband diplomacy,Quote,E.24,,"Strongly indicates women must consult husbands, framed as required diplomacy.",ENU_3,0.95
UZ,UZ3,GENNOVATE_UZ3.xlsx,FG_E_Aspirations of Youth,UZ3E_F,female,NRM_INF,NRM_INF_O,she will ask from specialists too,ask specialists,Quote,E.24,,Women do have access to specialists as information sources.,ENU_3,0.85
UZ,UZ3,GENNOVATE_UZ3.xlsx,FG_E_Aspirations of Youth,UZ3E_F,female,NRM_INF,NRM_INF_O,she could apply to professional organizations too,apply organizations,Quote,E.24,,Indicates formal organizational access for women.,ENU_3,0.85
UZ,UZ3,GENNOVATE_UZ3.xlsx,FG_E_Aspirations of Youth,UZ3E_F,female,NRM_INF,NRM_INF_C,Man will ask from other specialists but not from women,not from women,Quote,E.24,,Women’s knowledge is explicitly excluded from men’s consultation networks.,ENU_3,0.95
UZ,UZ3,GENNOVATE_UZ3.xlsx,FG_E_Aspirations of Youth,UZ3E_F,female,NRM_DEC,NRM_DEC_C,"yes, this priority direction of consulting with the spouse is for women only",consulting spouse women only,Quote,E.24,,This confirms a gender-asymmetric expectation that women must consult husbands.,ENU_3,0.95
UZ,UZ3,GENNOVATE_UZ3.xlsx,FG_E_Aspirations of Youth,UZ3E_F,female,NRM_MOB,NRM_MOB_C,he will not give permission to Gulya,not give permission,Quote,E.25,,Direct restriction on joining a local women’s group.,ENU_3,0.95
UZ,UZ3,GENNOVATE_UZ3.xlsx,FG_E_Aspirations of Youth,UZ3E_F,female,NRM_MOB,NRM_MOB_C,he will not give permission to Gulya,not give permission sell,Quote,E.26,,Direct restriction on selling vegetables herself.,ENU_3,0.95
UZ,UZ3,GENNOVATE_UZ3.xlsx,FG_E_Aspirations of Youth,UZ3E_F,female,NRM_DIV,NRM_DIV_C,"no, he ask for more help but not less",more help not less,Quote,E.27,,Confirms women’s labor burden remains even when they are busier.,ENU_3,0.95
UZ,UZ3,GENNOVATE_UZ3.xlsx,FG_E_Aspirations of Youth,UZ3E_F,female,NRM_STIG,NRM_STIG_O,"people will respect her, it’s usual thing for our community",respect her usual,Quote,E.28,,Opposes stigma against market-active women.,ENU_3,0.95
UZ,UZ3,GENNOVATE_UZ3.xlsx,FG_E_Aspirations of Youth,UZ3E_F,female,NRM_STIG,NRM_STIG_C,Some men will laugh at him; because of his taking care of his children,laugh at him,Quote,E.29,,Direct stigma against men doing childcare.,ENU_3,0.95
UZ,UZ3,GENNOVATE_UZ3.xlsx,FG_E_Aspirations of Youth,UZ3E_F,female,NRM_STIG,NRM_STIG_N,soon they will invite him to “Chayhona” (teahouse),invite to teahouse,Quote,E.29,,This is a softer social reaction; some teasing/social correction rather than severe exclusion.,ENU_3,0.75
UZ,UZ3,GENNOVATE_UZ3.xlsx,FG_E_Aspirations of Youth,UZ3E_F,female,NRM_EQ,NRM_EQ_YS,he will be very glad,very glad,Quote,E.30,,Positive reaction to wife’s enterprise success.,ENU_3,0.95
UZ,UZ3,GENNOVATE_UZ3.xlsx,FG_E_Aspirations of Youth,UZ3E_F,female,NRM_EQ,NRM_EQ_YS,gender equality is a good thing,equality good thing,Quote,E.31,,Direct positive assessment of gender equality.,ENU_3,0.95
UZ,UZ3,GENNOVATE_UZ3.xlsx,FG_E_Aspirations of Youth,UZ3E_F,female,NRM_EQ,NRM_EQ_N,but it seems to me that it’s uncomfortable for man,uncomfortable for man,Quote,E.31,,"Equality is seen as positive but potentially challenging for men, so nuanced.",ENU_3,0.95
UZ,UZ3,GENNOVATE_UZ3.xlsx,FG_E_Aspirations of Youth,UZ3E_F,female,NRM_EQ,NRM_EQ_YS,but we need gender equality for society’s development,equality for development,Quote,E.31,,Clear endorsement of equality as socially beneficial.,ENU_3,0.95
UZ,UZ3,GENNOVATE_UZ3.xlsx,FG_E_Aspirations of Youth,UZ3E_F,female,NRM_DEC,NRM_DEC_O,"they will decide everything jointly, in cooperation with each other",jointly cooperation,Quote,E.32,,Strong joint decision-making statement.,ENU_3,0.95
UZ,UZ3,GENNOVATE_UZ3.xlsx,FG_E_Aspirations of Youth,UZ3E_F,female,NRM_DIV,NRM_DIV_O,"they will discuss and decide jointly, who has more time will sell their products",who has more time,Quote,E.33,,Opposes fixed gender role in selling by making it time-based.,ENU_3,0.95
UZ,UZ3,GENNOVATE_UZ3.xlsx,FG_E_Aspirations of Youth,UZ3E_F,female,NRM_INF,NRM_INF_O,"Sure, because this spouse more thinking about effectiveness of the innovation",effectiveness innovation,Quote,E.34,,Positive statement about adopting effective innovation.,ENU_3,0.85
UZ,UZ3,GENNOVATE_UZ3.xlsx,FG_E_Aspirations of Youth,UZ3E_F,female,NRM_AST,NRM_AST_N,She will explain him everything and he will understand,explain and understand,Quote,E.36,,"Suggests some ability for woman to proceed, but through persuasion, so nuanced asset control.",ENU_3,0.95
UZ,UZ3,GENNOVATE_UZ3.xlsx,FG_E_Aspirations of Youth,UZ3E_F,female,NRM_AST,NRM_AST_C,for him (for men) it is easy to get agreement from his wife,men easy agreement,Quote,E.37,,Indicates male advantage in moving forward with inherited money.,ENU_3,0.95
UZ,UZ3,GENNOVATE_UZ3.xlsx,FG_E_Aspirations of Youth,UZ3E_F,female,NRM_AST,NRM_AST_C,A wife's agreement is nowhere required for men,wife agreement not required,Quote,E.37,,Very clear asymmetry in men’s control over assets and decisions.,ENU_3,0.95
UZ,UZ3,GENNOVATE_UZ3.xlsx,FG_E_Aspirations of Youth,UZ3E_F,female,NRM_MOB,NRM_MOB_O,"yes, in our district she can",she can,Quote,E.38,,Opposes restriction on women walking to the market alone.,ENU_3,0.95
UZ,UZ3,GENNOVATE_UZ3.xlsx,FG_E_Aspirations of Youth,UZ3E_F,female,NRM_MOB,NRM_MOB_O,young married woman easily walk around,married woman walk,Quote,E.39,,Opposes restriction on married women’s local movement.,ENU_3,0.95
UZ,UZ3,GENNOVATE_UZ3.xlsx,FG_E_Aspirations of Youth,UZ3E_F,female,NRM_MOB,NRM_MOB_O,it’s easy for women to sell products on the market. It is a usual thing today,easy usual thing,Quote,E.40,,Strong opposition to the idea that selling is hard for women.,ENU_3,0.95
UZ,UZ3,GENNOVATE_UZ3.xlsx,FG_E_Aspirations of Youth,UZ3E_F,female,NRM_MOB,NRM_MOB_C,"no, girls are not migrating",girls not migrating,Quote,E.42,,Clear restriction on girls’ migration for work.,ENU_3,0.95
UZ,UZ3,GENNOVATE_UZ3.xlsx,FG_E_Aspirations of Youth,UZ3E_F,female,NRM_STIG,NRM_STIG_C,These types of girls are not respected in our community,not respected community,Quote,E.43,,Strong stigma against girls who migrate and return.,ENU_3,0.95
UZ,UZ3,GENNOVATE_UZ3.xlsx,FG_E_Aspirations of Youth,UZ3E_F,female,NRM_EQ,NRM_EQ_NO,we think that for girls – 19-23 years old and for boys 23 – 26 years old,girls 19-23 boys 23-26,Quote,E.44,,Different marriage ages indicate gendered expectations.,ENU_3,0.95
UZ,UZ3,GENNOVATE_UZ3.xlsx,FG_E_Aspirations of Youth,UZ3E_F,female,NRM_DEC,NRM_DEC_N,there are two types of marriage,two types marriage,Quote,E.45,,Introduces some variety in how marriage decisions happen.,ENU_3,0.75
UZ,UZ3,GENNOVATE_UZ3.xlsx,FG_E_Aspirations of Youth,UZ3E_F,female,NRM_DEC,NRM_DEC_C,first – agreement of parents,agreement of parents,Quote,E.45,,Direct parental control route in marriage decisions.,ENU_3,0.95
UZ,UZ3,GENNOVATE_UZ3.xlsx,FG_E_Aspirations of Youth,UZ3E_F,female,NRM_DEC,NRM_DEC_O,second – joint agreement of young people,young people agreement,Quote,E.45,,Shows that some marriages are based on youth choice.,ENU_3,0.95
UZ,UZ3,GENNOVATE_UZ3.xlsx,FG_E_Aspirations of Youth,UZ3E_F,female,NRM_DEC,NRM_DEC_N,mostly boys have more chances to choose a girl,boys more chances,Quote,E.45,,Indicates unequal but not absent female agency in spouse choice.,ENU_3,0.95
UZ,UZ3,GENNOVATE_UZ3.xlsx,FG_E_Aspirations of Youth,UZ3E_F,female,NRM_DEC,NRM_DEC_C,girls more waiting to be chosen by a good boy,girls waiting chosen,Quote,E.45,,Strongly reflects women’s more passive role in marriage choice.,ENU_3,0.95
UZ,UZ3,GENNOVATE_UZ3.xlsx,FG_E_Aspirations of Youth,UZ3E_F,female,ASP,ASP_UNSP,everybody dreams about a Prince at our age and we are dreaming too,dreams about a Prince,Quote,E.45,,This is a relationship/marriage aspiration rather than occupational one.,ENU_3,0.85
UZ,UZ3,GENNOVATE_UZ3.xlsx,FG_E_Aspirations of Youth,UZ3E_F,female,NRM_DEC,NRM_DEC_O,we think it should be joint decision of young people and parents,joint decision marriage,Quote,E.46,,Supports shared decision-making in marriage.,ENU_3,0.95
UZ,UZ3,GENNOVATE_UZ3.xlsx,FG_E_Aspirations of Youth,UZ3E_F,female,NRM_DEC,NRM_DEC_N,"yes, we agree because our parents have rich life experience",parents rich life experience,Quote,E.46,,"This supports joint decision but still gives weight to elder authority, so nuanced.",ENU_3,0.85
UZ,UZ3,GENNOVATE_UZ3.xlsx,FG_E_Aspirations of Youth,UZ3E_F,female,NRM_EQ,NRM_EQ_N,women typically wait for a first child from 20 – 24 years,first child 20-24,Quote,E.47,,"Normative timing statement, but not strongly equality-related; lower confidence.",ENU_3,0.75
UZ,UZ3,GENNOVATE_UZ3.xlsx,FG_E_Aspirations of Youth,UZ3E_F,female,NRM_EQ,NRM_EQ_YS,we think its good age,good age,Quote,E.48,,Positive evaluation of current age at first child.,ENU_3,0.85
UZ,UZ3,GENNOVATE_UZ3.xlsx,FG_E_Aspirations of Youth,UZ3E_F,female,NRM_EQ,NRM_EQ_YS,at present time we have no cases of early marriage,no early marriage,Quote,E.48,,Positive sign of delayed marriage.,ENU_3,0.95
UZ,UZ3,GENNOVATE_UZ3.xlsx,FG_E_Aspirations of Youth,UZ3E_F,female,NRM_EQ,NRM_EQ_YS,usually girls married after finishing of college,after finishing college,Quote,E.48,,Supports education before marriage.,ENU_3,0.95
UZ,UZ3,GENNOVATE_UZ3.xlsx,FG_E_Aspirations of Youth,UZ3E_F,female,NRM_EQ,NRM_EQ_YS,from 21-22 years girls could give a birth to a child,21-22 birth,Quote,E.49,,Preferred later age for first child.,ENU_3,0.85
UZ,UZ3,GENNOVATE_UZ3.xlsx,FG_E_Aspirations of Youth,UZ3E_F,female,NRM_EQ,NRM_EQ_YS,we think that at this age it’s not badly influence on our reproductive health,reproductive health,Quote,E.49,,Justifies later childbirth in health terms.,ENU_3,0.95
UZ,UZ3,GENNOVATE_UZ3.xlsx,FG_E_Aspirations of Youth,UZ3E_F,female,NRM_EQ,NRM_EQ_YS,Because besides birth she will take care for that child for a long time,take care long time,Quote,E.49,,Justifies later childbirth in caregiving terms.,ENU_3,0.85
UZ,UZ3,GENNOVATE_UZ3.xlsx,FG_E_Aspirations of Youth,UZ3E_F,female,NRM_DEC,NRM_DEC_O,we think that spouses are planning the date and number of child’s themselves,spouses planning,Quote,E.50,,Strong support for couple-controlled fertility decisions.,ENU_3,0.95
UZ,UZ3,GENNOVATE_UZ3.xlsx,FG_E_Aspirations of Youth,UZ3E_F,female,NRM_DEC,NRM_DEC_N,"however, in some cases mother-in-law could also influence on these decisions",mother-in-law influence,Quote,E.50,,"Family influence remains in some cases, so nuanced.",ENU_3,0.95
UZ,UZ3,GENNOVATE_UZ3.xlsx,FG_E_Aspirations of Youth,UZ3E_F,female,NRM_INF,NRM_INF_O,young families could apply to doctors and advice with them too,apply to doctors,Quote,E.50,,Indicates access to professional advice around fertility decisions.,ENU_3,0.85
