country,community_code,metadatafile,tool,document_code,gender,indicator_label,category_label,text,keyword,quote or transcriber's summary,data_container,background information,comments,enumerator_id,confidence interval
NP,NP1,GENNOVATE_NP1.xlsx,FG_E_Aspirations of Youth,NP1E_F,female,NRM_DIV,NRM_DIV_C,parents think that someday girls will get marry and go with husband,girls marry away,Quote,E.20,,"Restriction is justified by girls’ future marriage and departure, confirming gendered labor norms.",ENU_3,0.95
NP,NP1,GENNOVATE_NP1.xlsx,FG_E_Aspirations of Youth,NP1E_F,female,NRM_DIV,NRM_DIV_N,they will allow to do if work along with parents in the farmland,if with parents,Quote,E.20,,"Girls’ participation is allowed only conditionally, so norm is nuanced not fully open.",ENU_3,0.95
NP,NP1,GENNOVATE_NP1.xlsx,FG_E_Aspirations of Youth,NP1E_F,female,NRM_DIV,NRM_DIV_O,both mother and father do work together,mother and father together,Quote,E.21,,This opposes a strict division of labor because spouses work jointly.,ENU_3,0.95
NP,NP1,GENNOVATE_NP1.xlsx,FG_E_Aspirations of Youth,NP1E_F,female,NRM_AST,NRM_AST_N,there is provision of discounts if land is bought under women’s ownership,discount women ownership,Quote,E.22,,This nuances asset restrictions by showing incentives for land in women’s names.,ENU_3,0.95
NP,NP1,GENNOVATE_NP1.xlsx,FG_E_Aspirations of Youth,NP1E_F,female,NRM_DIV,NRM_DIV_O,both men and women work together whoever owns the land and property,work together land,Quote,E.22,,Opposes strict separation of plots and labor by gender.,ENU_3,0.95
NP,NP1,GENNOVATE_NP1.xlsx,FG_E_Aspirations of Youth,NP1E_F,female,NRM_DIV,NRM_DIV_O,both men and women work together whoever owns the land and property,work together property,Quote,E.23,,"Same reasoning: household members jointly work, not separately by gender.",ENU_3,0.95
NP,NP1,GENNOVATE_NP1.xlsx,FG_E_Aspirations of Youth,NP1E_F,female,NRM_INF,NRM_INF_N,"agriculture office, husband and family members",consult agriculture office,Quote,E.24,,"Women consult both institutions and family, so information access exists but is mediated.",ENU_3,0.95
NP,NP1,GENNOVATE_NP1.xlsx,FG_E_Aspirations of Youth,NP1E_F,female,NRM_DEC,NRM_DEC_N,husband and family members,consult husband family,Quote,E.24,,"Decision-making is shared through consultation, not fully independent.",ENU_3,0.95
NP,NP1,GENNOVATE_NP1.xlsx,FG_E_Aspirations of Youth,NP1E_F,female,NRM_MOB,NRM_MOB_O,Ram Bahadur might allow Laxmi to join a local group of women who grow vegetables,allow group,Quote,E.25,,This opposes mobility restriction because participation in a women’s group is allowed.,ENU_3,0.95
NP,NP1,GENNOVATE_NP1.xlsx,FG_E_Aspirations of Youth,NP1E_F,female,NRM_MOB,NRM_MOB_C,Ram Bahadur might not allow Laxmi to join a local group of women grow vegetables,not allow group,Quote,E.25,,Majority response confirms restriction on women joining groups.,ENU_3,0.95
NP,NP1,GENNOVATE_NP1.xlsx,FG_E_Aspirations of Youth,NP1E_F,female,NRM_MOB,NRM_MOB_C,Ram Bahadur will not allow laxmi to sell her vegetables herself,not allow sell,Quote,E.26,,Direct restriction on women’s independent market participation.,ENU_3,0.95
NP,NP1,GENNOVATE_NP1.xlsx,FG_E_Aspirations of Youth,NP1E_F,female,NRM_DIV,NRM_DIV_C,"No, Ram Bahadur will not ask for less help rather he wants her to finish all his works",no less help,Quote,E.27,,Confirms women’s work burden continues even when they add new activities.,ENU_3,0.95
NP,NP1,GENNOVATE_NP1.xlsx,FG_E_Aspirations of Youth,NP1E_F,female,NRM_EQ,NRM_EQ_YS,people will appreciate Sita for hard working,appreciate hard work,Quote,E.28,,Positive valuation of woman’s public economic role suggests support for equality.,ENU_3,0.95
NP,NP1,GENNOVATE_NP1.xlsx,FG_E_Aspirations of Youth,NP1E_F,female,NRM_STIG,NRM_STIG_N,people those who understand would appreciate her but people who do not understand would oppose her,appreciate or oppose,Quote,E.28,,"Mixed social reaction indicates stigma exists but is contested, so nuanced stigma.",ENU_3,0.95
NP,NP1,GENNOVATE_NP1.xlsx,FG_E_Aspirations of Youth,NP1E_F,female,NRM_EQ,NRM_EQ_YS,friends who understand Hari will appreciate him for supporting wife,support wife appreciated,Quote,E.29,,Supportive reaction to husband sharing work suggests acceptance of more equal roles.,ENU_3,0.95
NP,NP1,GENNOVATE_NP1.xlsx,FG_E_Aspirations of Youth,NP1E_F,female,NRM_STIG,NRM_STIG_N,friends who do not understand him would say “you should let your wife do the household work rather than going out”,wife should do household,Quote,E.29,,"This reflects criticism for violating gender norms, but not universal condemnation, so nuanced stigma.",ENU_3,0.95
NP,NP1,GENNOVATE_NP1.xlsx,FG_E_Aspirations of Youth,NP1E_F,female,NRM_EQ,NRM_EQ_YS,Hari would be happy seeing her success and motive for more success in future,happy with success,Quote,E.30,,This strongly supports women’s success and partnership.,ENU_3,0.95
NP,NP1,GENNOVATE_NP1.xlsx,FG_E_Aspirations of Youth,NP1E_F,female,NRM_EQ,NRM_EQ_YS,gender equality is good thing there will be no more discrimination between men and women,equality good,Quote,E.31,,Direct endorsement of gender equality.,ENU_3,0.95
NP,NP1,GENNOVATE_NP1.xlsx,FG_E_Aspirations of Youth,NP1E_F,female,NRM_EQ,NRM_EQ_YS,equal rights for women and girls as well,equal rights,Quote,E.31,,Explicit support for women’s and girls’ equal rights.,ENU_3,0.95
NP,NP1,GENNOVATE_NP1.xlsx,FG_E_Aspirations of Youth,NP1E_F,female,NRM_DEC,NRM_DEC_O,Durga and Shyam will decide jointly to keep some crops for self consumption and some crops for selling,decide jointly,Quote,E.32,,Joint decision-making opposes restrictive norm of women lacking agency.,ENU_3,0.95
NP,NP1,GENNOVATE_NP1.xlsx,FG_E_Aspirations of Youth,NP1E_F,female,NRM_DIV,NRM_DIV_C,Shyam would be more likely to sell vegetables because he thinks Durga should take responsibilities of household and children,household and children,Quote,E.33,,"Confirms conventional gender division: man sells, woman stays with domestic duties.",ENU_3,0.95
NP,NP1,GENNOVATE_NP1.xlsx,FG_E_Aspirations of Youth,NP1E_F,female,NRM_DIV,NRM_DIV_O,Shyam and Durga will sell vegetables turn wise as per convenience,sell turn wise,Quote,E.33,,Opposes fixed labor division; selling is shared flexibly.,ENU_3,0.95
NP,NP1,GENNOVATE_NP1.xlsx,FG_E_Aspirations of Youth,NP1E_F,female,NRM_INF,NRM_INF_O,Durga and Shyam will do new farming practices to make more profits,new practices profits,Quote,E.34,,Shows acceptance of women’s agricultural knowledge and innovation.,ENU_3,0.95
NP,NP1,GENNOVATE_NP1.xlsx,FG_E_Aspirations of Youth,NP1E_F,female,NRM_AST,NRM_AST_O,because Durga has received that property from own parents,own parents property,Quote,E.36,,"This supports women’s independent rights over inherited property, opposing asset restriction.",ENU_3,0.95
NP,NP1,GENNOVATE_NP1.xlsx,FG_E_Aspirations of Youth,NP1E_F,female,ASP,ASP_TRAD,Durga can make more profits from land,profits from land,Quote,E.36,,This frames women’s land use as productive livelihood aspiration in agriculture.,ENU_3,0.95
NP,NP1,GENNOVATE_NP1.xlsx,FG_E_Aspirations of Youth,NP1E_F,female,ASP,ASP_TRAD,Durga can expand farmland and make more crop production,expand farmland,Quote,E.36,,Agricultural expansion for profit is an aspirational productive goal.,ENU_3,0.95
NP,NP1,GENNOVATE_NP1.xlsx,FG_E_Aspirations of Youth,NP1E_F,female,NRM_AST,NRM_AST_C,"Shyam is a man, it would be very easy for him to buy motorbike",man easy buy,Quote,E.37,,This confirms gender advantage in control over inherited money/assets.,ENU_3,0.95
NP,NP1,GENNOVATE_NP1.xlsx,FG_E_Aspirations of Youth,NP1E_F,female,NRM_DEC,NRM_DEC_C,Shyam will convince Durga to buy Motorbike,convince Durga,Quote,E.37,,Indicates male authority and greater power in household financial decisions.,ENU_3,0.95
NP,NP1,GENNOVATE_NP1.xlsx,FG_E_Aspirations of Youth,NP1E_F,female,NRM_AST,NRM_AST_C,Shyam has got the property from his parents,his parents property,Quote,E.37,,Men’s inherited assets are treated as more easily actionable.,ENU_3,0.95
NP,NP1,GENNOVATE_NP1.xlsx,FG_E_Aspirations of Youth,NP1E_F,female,NRM_MOB,NRM_MOB_O,"yes, we walk comfortably alone to the market",walk alone market,Quote,E.38,,This opposes strong restrictions on women’s market mobility.,ENU_3,0.95
NP,NP1,GENNOVATE_NP1.xlsx,FG_E_Aspirations of Youth,NP1E_F,female,NRM_MOB,NRM_MOB_O,young girls also go to the market for selling vegetables,girls go to market,Quote,E.38,,Shows girls’ market participation is accepted in practice.,ENU_3,0.95
NP,NP1,GENNOVATE_NP1.xlsx,FG_E_Aspirations of Youth,NP1E_F,female,NRM_MOB,NRM_MOB_O,married young women can also go alone to the market for selling crops and vegetables,married women alone,Quote,E.39,,Opposes mobility restriction after marriage.,ENU_3,0.95
NP,NP1,GENNOVATE_NP1.xlsx,FG_E_Aspirations of Youth,NP1E_F,female,NRM_MOB,NRM_MOB_O,it is easy for a woman to sell in the local market because we go to market by riding bicycle,easy sell bicycle,Quote,E.40,,Indicates practical ease and mobility for women sellers.,ENU_3,0.95
NP,NP1,GENNOVATE_NP1.xlsx,FG_E_Aspirations of Youth,NP1E_F,female,NRM_MOB,NRM_MOB_O,market is not far from XX,market not far,Quote,E.40,,Proximity reduces barriers to women’s market participation.,ENU_3,0.95
NP,NP1,GENNOVATE_NP1.xlsx,FG_E_Aspirations of Youth,NP1E_F,female,NRM_MOB,NRM_MOB_O,we can go out to public spaces in the community once we need to ask parents. But they will allow,ask parents allow,Quote,E.41,,"Mobility is broadly allowed, though with parental permission, so overall opposing strong restriction.",ENU_3,0.95
NP,NP1,GENNOVATE_NP1.xlsx,FG_E_Aspirations of Youth,NP1E_F,female,NRM_MOB,NRM_MOB_N,we will be allowed to go but need to seek permission from the parents first,permission first,Quote,E.42,,Migration/work mobility is possible but conditional on parental approval.,ENU_3,0.95
NP,NP1,GENNOVATE_NP1.xlsx,FG_E_Aspirations of Youth,NP1E_F,female,NRM_MOB,NRM_MOB_C,easier for boys,easier boys,Quote,E.42,,This confirms gendered differences in mobility and work migration.,ENU_3,0.85
NP,NP1,GENNOVATE_NP1.xlsx,FG_E_Aspirations of Youth,NP1E_F,female,NRM_STIG,NRM_STIG_O,people will not say anything and would take it easily,take it easily,Quote,E.43,,This opposes stigma around return migration.,ENU_3,0.95
NP,NP1,GENNOVATE_NP1.xlsx,FG_E_Aspirations of Youth,NP1E_F,female,NRM_EQ,NRM_EQ_NO,girls get married at age of 20 years or above and boys at the 25 years or above,girls 20 boys 25,Quote,E.44,,Different marriage ages by sex reflect unequal gender expectations.,ENU_3,0.95
NP,NP1,GENNOVATE_NP1.xlsx,FG_E_Aspirations of Youth,NP1E_F,female,NRM_DEC,NRM_DEC_C,parents makes decisions for marriage of daughters,parents decide daughters,Quote,E.45,,Confirms girls’ restricted agency in marriage choice.,ENU_3,0.95
NP,NP1,GENNOVATE_NP1.xlsx,FG_E_Aspirations of Youth,NP1E_F,female,NRM_DEC,NRM_DEC_N,"if fell in love with someone, first seek permission from the parents and then marry",seek permission marry,Quote,E.45,,"Some choice exists, but only with parental approval, so nuanced decision-making.",ENU_3,0.95
NP,NP1,GENNOVATE_NP1.xlsx,FG_E_Aspirations of Youth,NP1E_F,female,NRM_DEC,NRM_DEC_C,parents decision is important for marriage because they are our elders and we should respect their decisions,parents important,Quote,E.46,,"Marriage should follow elders’ decisions, confirming family authority.",ENU_3,0.95
NP,NP1,GENNOVATE_NP1.xlsx,FG_E_Aspirations of Youth,NP1E_F,female,NRM_DEC,NRM_DEC_N,if I like a man I will let him meet my parents first,meet my parents,Quote,E.46,,"Indicates partial choice, but through parental approval.",ENU_3,0.95
NP,NP1,GENNOVATE_NP1.xlsx,FG_E_Aspirations of Youth,NP1E_F,female,NRM_DIV,NRM_DIV_C,Soon after marriage women give birth to first baby,soon after marriage,Quote,E.47,,Suggests a normative expectation of early childbearing after marriage.,ENU_3,0.95
NP,NP1,GENNOVATE_NP1.xlsx,FG_E_Aspirations of Youth,NP1E_F,female,NRM_EQ,NRM_EQ_YS,at the age 22 or above women typically do have their first child,22 or above,Quote,E.47,,Supports somewhat later childbearing as appropriate.,ENU_3,0.95
NP,NP1,GENNOVATE_NP1.xlsx,FG_E_Aspirations of Youth,NP1E_F,female,NRM_EQ,NRM_EQ_YS,at this age a woman become physically fit to have first baby,physically fit,Quote,E.48,,Positive evaluation of later maternal age.,ENU_3,0.95
NP,NP1,GENNOVATE_NP1.xlsx,FG_E_Aspirations of Youth,NP1E_F,female,NRM_EQ,NRM_EQ_YS,a new mother mentally prepared herself to take care of new born baby,mentally prepared,Quote,E.48,,Supports later birth based on maternal preparedness.,ENU_3,0.95
NP,NP1,GENNOVATE_NP1.xlsx,FG_E_Aspirations of Youth,NP1E_F,female,NRM_EQ,NRM_EQ_YS,22 years or above is a right age for a new mother to give birth,right age 22+,Quote,E.49,,Direct statement of preferred later age for first birth.,ENU_3,0.95
NP,NP1,GENNOVATE_NP1.xlsx,FG_E_Aspirations of Youth,NP1E_F,female,NRM_EQ,NRM_EQ_YS,at this age a woman become physically fit as well as can take care of new born baby,fit and care baby,Quote,E.49,,Explains why later childbearing is preferred.,ENU_3,0.95
NP,NP1,GENNOVATE_NP1.xlsx,FG_E_Aspirations of Youth,NP1E_F,female,NRM_DEC,NRM_DEC_O,both husband and wife decide together,decide together,Quote,E.50,,Opposes norm of women lacking reproductive decision-making power.,ENU_3,0.95
NP,NP1,GENNOVATE_NP1.xlsx,FG_E_Aspirations of Youth,NP1E_F,female,NRM_DEC,NRM_DEC_O,"now a days, family do not put pressure on women to have child",no pressure child,Quote,E.50,,Indicates reduced coercion over fertility decisions.,ENU_3,0.95
NP,NP1,GENNOVATE_NP1.xlsx,FG_E_Aspirations of Youth,NP1E_F,female,NRM_DEC,NRM_DEC_N,"now a days, educated married couple do family planning for 5-6 years",family planning,Quote,E.50,,"Shows deliberate fertility planning within couples, especially educated ones.",ENU_3,0.95
NP,NP1,GENNOVATE_NP1.xlsx,FG_E_Aspirations of Youth,NP1E_F,female,ASP,ASP_COL,do higher education and get jobs,higher education jobs,Quote,E.51,,Clear aspiration for girls’ education and employment.,ENU_3,0.95
NP,NP1,GENNOVATE_NP1.xlsx,FG_E_Aspirations of Youth,NP1E_F,female,ASP,ASP_COL,get skilled trainings like tailoring and beauty parlor,tailoring beauty parlor,Quote,E.51,,Skill training linked to livelihood aspirations.,ENU_3,0.95
NP,NP1,GENNOVATE_NP1.xlsx,FG_E_Aspirations of Youth,NP1E_F,female,ASP,ASP_BUSS,girls should get trainings on cottage industries,cottage industries,Quote,E.51,,This supports entrepreneurial/business skills for girls.,ENU_3,0.95
NP,NP1,GENNOVATE_NP1.xlsx,FG_E_Aspirations of Youth,NP1E_F,female,NRM_MOB,NRM_MOB_C,we should get more freedom like boys,freedom like boys,Quote,E.51,,Directly indicates girls still have less freedom/mobility than boys.,ENU_3,0.95
NP,NP1,GENNOVATE_NP1.xlsx,FG_E_Aspirations of Youth,NP1E_F,female,ASP,ASP_UNSP,boys should work in Nepal rather than going abroad for foreign employments,work in Nepal,Quote,E.51,,Broad aspiration for local employment rather than migration.,ENU_3,0.95
NP,NP1,GENNOVATE_NP1.xlsx,FG_E_Aspirations of Youth,NP1E_F,female,ASP,ASP_COL,boys should study higher like girls,boys study higher,Quote,E.51,,"Aspiration for boys’ higher education, modeled on girls’ attainment.",ENU_3,0.95
