indicator_id,classification_id,context_id,provenance,text_fragment,classification_id_rev
NRM_AST,NRM_AST_C,E_M_E.36,IN9E_M,At the end of the day it is a male dominated society and husband will have the final word,
NRM_AST,NRM_AST_C,E_M_E.36,NP1E_M,for female to buy land is very difficult,
NRM_AST,NRM_AST_C,E_M_E.36,NP1E_M,our society is male dominant,
NRM_AST,NRM_AST_C,E_M_E.36,PK2E_M,"David will have no problem in purchasing the motorbike, because he is the head of the family.",
NRM_AST,NRM_AST_C,E_M_E.36,PK2E_M,"David will not permit Diana to do so, because he needs the motorbike",
NRM_AST,NRM_AST_C,E_M_E.37,BD3E_M,This would be neither easy nor difficult for David because he may inform Diana but it is not compulsory for him.  He is inheriting from his own family and he can do whatever he likes with that money,
NRM_AST,NRM_AST_C,E_M_E.37,ET1E_M,its easy for him to buy since the money belongs to him and he is the husband.,
NRM_AST,NRM_AST_C,E_M_E.37,ET1E_M,its better for her to accept it easily and go on as not a big deal.,
NRM_AST,NRM_AST_C,E_M_E.37,ET2E_M,if inheritance is his he can do whatever he wants,
NRM_AST,NRM_AST_C,E_M_E.37,ET2E_M,she will not raise claim on his money,
NRM_AST,NRM_AST_C,E_M_E.37,ET4E_M,It is easy for him to buy what he likes,
NRM_AST,NRM_AST_C,E_M_E.37,ET4E_M,I say it is easy for a man to convince a woman quickly. He may use his power,
NRM_AST,NRM_AST_C,E_M_E.37,IN1E_M,Ours is a male dominated society and so why should men ask anyone; they dont need to,
NRM_AST,NRM_AST_C,E_M_E.37,IN4E_M,Society has given a lot of power to men and this is a patriarchal society and men can do whatever they want,
NRM_AST,NRM_AST_C,E_M_E.37,IN4E_M,It is his inheritance and therefore he doesnt need anyones permission to whatever he wants with it,
NRM_AST,NRM_AST_C,E_M_E.37,IN7E_M,It is his money given to him by his father and therefore he has the right to do whatever he wants with it,
NRM_AST,NRM_AST_C,E_M_E.37,IN9E_M,It is his fathers money to be used as he wants,
NRM_AST,NRM_AST_C,E_M_E.37,IN9E_M,He may or may not ask his wife; he has no obligation to ask his wife,
NRM_AST,NRM_AST_C,E_M_E.37,IN9E_M,"Even if he asks his wife, the final decision will be his and he will buy the bike",
NRM_AST,NRM_AST_C,E_M_E.37,IN9E_M,His wife will not fight because she may not want to upset him and disturb the family peace,
NRM_AST,NRM_AST_C,E_M_E.37,NP1E_M,our society is male dominant,
NRM_AST,NRM_AST_C,E_M_E.37,PK2E_M,"Since he is the head of the family, he will have no problem in that",
NRM_AST,NRM_AST_C,E_M_E.37,UZ3E_M,Easy. There is no need in getting permission or consent from wife,
NRM_AST,NRM_AST_C,E_F_E.36,BD6E_F,"although the money comes from  [female spouse's] parents,  [female spouse] cannot buy land without the help of  [male spouse].",
NRM_AST,NRM_AST_C,E_F_E.36,IN1E_F,She will fear that her husband will fight with her and make her life miserable,
NRM_AST,NRM_AST_C,E_F_E.36,IN1E_F,It is not easy for a wife to do anything without asking her husband and she most certainly cannot go against him,
NRM_AST,NRM_AST_C,E_F_E.36,IN1E_F,Wives dont have the right to make any investment,
NRM_AST,NRM_AST_C,E_F_E.36,IN1E_F,She cannot think of superseding him; her life will become a living hell,
NRM_AST,NRM_AST_C,E_F_E.36,IN4E_F,If the woman is wise and intelligent then she may just be able to persuade him to buy the machine,
NRM_AST,NRM_AST_C,E_F_E.36,IN9E_F,Because only boys are heard in our society,
NRM_AST,NRM_AST_C,E_F_E.36,IN9E_F,Men are the boss in the family and though she will try her best to reason with him he will in all likelihood do whatever he wants,
NRM_AST,NRM_AST_C,E_F_E.36,IN9E_F,Even young girls when they get married are told by their mothers to be nice to their husbands and listen to them,
NRM_AST,NRM_AST_C,E_F_E.36,NP2E_F,"both [male spouse] and  [female spouse] are planning to invest on different things. Hence, it would be difficult for them to make decision",
NRM_AST,NRM_AST_C,E_F_E.36,NP2E_F,[male spouse] might argue with [female spouse] saying we are husband wife so I have right on your property as well.,
NRM_AST,NRM_AST_C,E_F_E.36,PK2E_F,R.2: As man is more powerful,
NRM_AST,NRM_AST_C,E_F_E.36,PK2E_F,R.3: Because man takes his own decision in any way,
NRM_AST,NRM_AST_C,E_F_E.36,PK2E_F,"R.5: In any case, man decision is final and then no change in it",
NRM_AST,NRM_AST_C,E_M_E.21,BD6E_M,"In our village, only a few women may entitled little amount of cultivable land and men doesnt want that.",
NRM_AST,NRM_AST_C,E_M_E.21,ET1E_M,The land belongs to the man.,
NRM_AST,NRM_AST_C,E_M_E.21,ET2E_M,no separate plots; all land belongs to man,
NRM_AST,NRM_AST_C,E_F_E.16,ET1E_F,Women do not own any livestock or crop.,
NRM_AST,NRM_AST_C,E_F_E.16,ET1E_F,They are not allowed to sell anything beyond what she can handle with small basket,NRM_AST_N
NRM_AST,NRM_AST_C,E_F_E.16,ET1E_F,our mothers do not have control over any livestock,
NRM_AST,NRM_AST_C,E_F_E.16,ET1E_F,She helps in the fattening but she would never be able to sale,
NRM_AST,NRM_AST_C,E_F_E.19,ET1E_F,there is no problem because there is nothing for women except chicken,NRM_AST_N
NRM_AST,NRM_AST_C,E_F_E.19,PK2E_F,to take care of cattle is our responsibility but we have no authority to sale it out unilaterally.,
NRM_AST,NRM_AST_C,E_F_E.19,PK2E_F,"No, we have no permission to decide about sale of crops production or cattle",
NRM_AST,NRM_AST_C,E_F_E.19,PK7E_F,We dont have loan facility. Even if we get its interest is very high.,
NRM_AST,NRM_AST_C,E_F_E.20,ET1E_F,She can engage in fattening. Actually she is the one who is doing the fattening even now. But she is not allowed to engage in the selling.,
NRM_AST,NRM_AST_C,E_F_E.20,IN1E_F,"Her parents will scold her bad
	Without her parents support she will not be able to do anything",
NRM_AST,NRM_AST_C,E_F_E.20,PK2E_F,They [men] can easily do so [sell corps or animal]. There is no difficulty for men,
NRM_AST,NRM_AST_C,E_F_E.26,ET1E_F,How come you want to sell the vegetable?,
NRM_AST,NRM_AST_C,E_F_E.26,ET4E_F,he would refuse because he thinks that she will have access to income and doesnt respect him anymore,
NRM_AST,NRM_AST_C,E_F_E.26,IN3E_F,He will not agree to let her sell,
NRM_AST,NRM_AST_C,E_F_E.26,NP2E_F,"[male spouse] might say I will go the market for selling vegetables, you stay at home to look after children",
NRM_AST,NRM_AST_C,E_M_E.15,ET1E_M,large amount land is dominated by men.  Women usually support the man in agriculture,
NRM_AST,NRM_AST_C,E_M_E.15,ET2E_M,girls did not get land from family,
NRM_AST,NRM_AST_C,E_M_E.26,ET1E_M,He would not accept her idea because he should be the one who controls the income,
NRM_AST,NRM_AST_C,E_M_E.26,ET1E_M,he wont let her sell as he loses the control of the money.,
NRM_AST,NRM_AST_C,E_M_E.26,ET4E_M,"he will not allow her to go to market, because she will find out how much he sells the vegetables. So he would say since when you dare to take the vegetable to market?  What is the matter with you? Who have been you been spending your time with?",
NRM_AST,NRM_AST_C,E_M_E.26,NP2E_M,she would not be allowed to sell,
NRM_AST,NRM_AST_C,E_M_E.44,ET1E_M,girls are not expected to own property.,
NRM_AST,NRM_AST_C,E_F_E.2,ET2E_F,he is not able to invest in my education anymore because I am going anyway.,
NRM_AST,NRM_AST_C,E_F_E.15,ET2E_F,young men with land are the one who learn fast.,
NRM_AST,NRM_AST_C,E_F_E.21,ET2E_F,land belongs to the man.,
NRM_AST,NRM_AST_C,E_F_E.21,IN9E_F,There is usually single plot,
NRM_AST,NRM_AST_C,E_M_E.2,ET2E_M,cannot decide things needing money,
NRM_AST,NRM_AST_C,E_M_E.6,ET2E_M,girl will belong to husband,
NRM_AST,NRM_AST_C,E_M_E.6,ET2E_M,parents give land to boys,
NRM_AST,NRM_AST_C,E_M_E.6,ET2E_M,boys use land income for education,
NRM_AST,NRM_AST_C,E_M_E.6,ET2E_M,girls do not get land,
NRM_AST,NRM_AST_C,E_M_E.20,ET2E_M,men have every right to raise or sell livestock,
NRM_AST,NRM_AST_C,E_M_E.20,ET2E_M,no such thing as her livestock or crop,
NRM_AST,NRM_AST_C,E_M_E.45,ET2E_M,girls are a good investment,
NRM_AST,NRM_AST_C,E_M_E.45,ET2E_M,dowry brings family income,
NRM_AST,NRM_AST_C,E_M_E.45,ET2E_M,daughters dowry can help marry son,
NRM_AST,NRM_AST_C,E_F_E.15.a,ET4E_F,"not possible for women with regard to money, resource and labor",
NRM_AST,NRM_AST_C,E_M_E.30,ET4E_M,"let us also see the issue from this angle, men have to win the bread, now he has been robbed of his role as a bread winner. How would he be happy, I a sure deep inside he may feel a bit of jealous at least a grain of thought how would a man live accepting handout from a woman? How long etc? so I feel even if he seems happy, he would not really be that happy. This is a big issue for a man.",
NRM_AST,NRM_AST_C,E_M_E.30,NP2E_M,may be the wife will not give her earning to her husband and there will be a fight,
NRM_AST,NRM_AST_C,E_M_E.30,PK2E_M,"If Mary succeeds in her small enterprise, definitely Mark will be happy but not possible here in our culture",
NRM_AST,NRM_AST_C,E_F_E.23,IN1E_F,Women do not have separate plots,
NRM_AST,NRM_AST_C,E_M_E.22,IN1E_M,Women do not have separate plots,
NRM_AST,NRM_AST_C,E_M_E.33,IN3E_M,Such are the rules of the society which forbid a woman from selling in the market,
NRM_AST,NRM_AST_C,E_M_E.33,PK7E_M,Male is more reliable,
NRM_AST,NRM_AST_C,E_F_E.35,NP2E_F,it is difficult for [female spouse] to go ahead and purchase the plot of land in the absence of  [male spouse]'s support,
NRM_AST,NRM_AST_C,E_F_E.33,PK7E_F,Husband is the most important.,
NRM_AST,NRM_AST_C,E_F_E.40,PK7E_F,It is difficult for them.,
NRM_AST,NRM_AST_C,E_M_E.40,PK7E_M,she cannot do this.,
NRM_AST,NRM_AST_N,E_F_E.21,BD3E_F,"In our village, maximum lands belong to men. A few of them belong to women, which they may have gotten as gifts from their husbands",
NRM_AST,NRM_AST_N,E_F_E.21,BD6E_F,"Most of the land is in the name of males. Before death, they give away some land in the name of the wives",
NRM_AST,NRM_AST_N,E_F_E.21,ET4E_F,"there are no separated farm plots for the men and women, everything is owned together",NRM_AST_O
NRM_AST,NRM_AST_N,E_M_E.21,BD3E_M,There is no separate decision maker for mens and womens land in one household. Land may be owned by both husband and wife but all lands are supervised by husband,
NRM_AST,NRM_AST_N,E_M_E.21,IN9E_M,Generally there is a joint plot,NRM_AST_O
NRM_AST,NRM_AST_N,E_M_E.23,BD3E_M,"no social restrictions for men to work womens lands. Other family members work on womens land too. Similarly, women also work to her husbands lands",NRM_AST_O
NRM_AST,NRM_AST_N,E_M_E.36,BD3E_M,"This will be neither easy not difficult for Diana because she is going to purchase a land which will increase income further. But on the other hand, friends of David may influence him on his plan.",
NRM_AST,NRM_AST_N,E_M_E.36,ET4E_M,"She has to discuss about it first and convince him smoothly.  Since she is talking about buying land, which eventually can bring better income to the house, she would not find it difficult to convince him",
NRM_AST,NRM_AST_N,E_M_E.36,ET4E_M,"They have to make priority. And for that they can discuss the pros and cons of each ideas and decide together. Otherwise, if she buys without his consent he will never accept it and that might be the end of the marriage",
NRM_AST,NRM_AST_N,E_M_E.36,ET4E_M,"It is difficult for her because since they live together, she cannot bypass him, as he would not bypass her that is why it is said women and men equality. She has to convince him why she is insisting on the land",NRM_AST_O
NRM_AST,NRM_AST_N,E_M_E.36,IN1E_M,In 80% of the cases women will do whatever they want because it is their money,NRM_AST_O
NRM_AST,NRM_AST_N,E_M_E.36,IN1E_M,It depends upon the understanding between husband and wife,
NRM_AST,NRM_AST_N,E_M_E.36,PK2E_M,Both will decide through mutual consultation whether to purchase plot or motor-bike,
NRM_AST,NRM_AST_N,E_M_E.36,UZ3E_M,She will explain him everything and he will understand,
NRM_AST,NRM_AST_N,E_M_E.37,BD3E_M,"The plan of Diana and her argument is not bad one. So, if David dismisses her plan outright then there would be a huge clash between them",
NRM_AST,NRM_AST_N,E_M_E.37,ET1E_M,he has to consult her and recommend enough reason for her to buy the bike otherwise he cant pick the money and go to the market to buy the motorbike.,
NRM_AST,NRM_AST_N,E_M_E.37,ET1E_M,it is not that easy to buy the bike immediately without consulting his wife,
NRM_AST,NRM_AST_N,E_M_E.37,ET4E_M,"I would say it wont be easy for him too, because if she doesnt agree it is no good. She may say that they have to expand their plots since they have been doing farming mainly for living",
NRM_AST,NRM_AST_N,E_F_E.16,ET1E_F,these days that she has started to decide on chicken. Ten years ago she has nothing on her hand.,NRM_AST_O
NRM_AST,NRM_AST_N,E_F_E.23,ET1E_F,The vegetable is also sold by the man.,NRM_AST_O
NRM_AST,NRM_AST_N,E_F_E.26,ET1E_F,"if the vegetables in small amounts, especially small amount he left after selling the larger amount, then it is possible for her to sale",
NRM_AST,NRM_AST_N,E_F_E.40,ET1E_F,"as long as it is in small quantity they also sale maize because they need to buy some salt, sugar, kerosene, coffee etc.",
NRM_AST,NRM_AST_N,E_F_E.40,PK7E_F,It is difficult and easy at the same time. If husband allows then it is easy otherwise not.,
NRM_AST,NRM_AST_N,E_M_E.11,ET2E_M,youth with large family land start farming,
NRM_AST,NRM_AST_N,E_F_E.32,ET4E_F,"there is stealing and selling among them, he may steal small amount from the production for having some beer in the bar and she steals for additional consumption. The wife is usually accused of being a thief to feed her husband but she uses the money to feed her family",NRM_AST_C
NRM_AST,NRM_AST_N,E_F_E.33,ET4E_F,"normally, Diana sells the backyard vegetables because it belongs to her in some cases, he may sale because she may have some difficulty bargaining price if it is in large quantity",
NRM_AST,NRM_AST_N,E_F_E.33,ET4E_F,she sells in small amount and vegetables like cabbage at local market but the man sells onion and other vegetables with high price in the biggest market,
NRM_AST,NRM_AST_N,E_F_E.36,ET4E_F,it is very difficult for her because she has to consult him first and make him change his plan otherwise he may not support her on her plan,
NRM_AST,NRM_AST_N,E_F_E.36,ET4E_F,they live together and have to discuss with each other even if its her own money therefore its difficult for her to buy land and expand farm without his support,
NRM_AST,NRM_AST_N,E_F_E.36,UZ3E_F,She will explain him everything and he will understand,
NRM_AST,NRM_AST_N,E_F_E.36.a,ET4E_F,she doesnt give him the money and both start arguing and disrespect each other because she thinks her plan is valuable than him and he believes vise versa.,
NRM_AST,NRM_AST_N,E_F_E.36.a,ET4E_F,"The money belongs to her, however, it si common property as long as she bring it at home, so they need to decide together. Hence, she ahs to consult with him and try to convince him, she can even make him change his priority slowly through wise negotiation. [how is wise negotiation?]  I mean she tries to convince him very softly without indicating to him she is questioning his power.",
NRM_AST,NRM_AST_N,E_F_E.36.a,ET4E_F,"its inherited money and belongs to her then she doesnt need his permission or support. However, when she buys the land, he needs to sign so it is difficult, the only choice is to agree",
NRM_AST,NRM_AST_N,E_F_E.37.a,ET4E_F,"if she refuses, she can argue her case",
NRM_AST,NRM_AST_N,E_F_E.37.a,ET4E_F,he has to do same job to convince her also and negotiating on their plans whereas its not easy for him as well.,
NRM_AST,NRM_AST_N,E_F_E.37.b,ET4E_F,they argue and she may go to elders or the police,
NRM_AST,NRM_AST_N,E_M_E.19,ET4E_M,"but most of the times they do not do such things, because of the prevailing attitude they do not try it, but if they do nothing happens because now people are focused on the work rather than who does what",
NRM_AST,NRM_AST_N,E_M_E.26,ET4E_M,"sometimes when she asks such things accidently he has to say ok go and sell. Otherwise they will fight and lost their marriage. These days women know their rights and it will backfire on him, if she takes him to the court, they will give him hard time so it is better to be a bit lose on such things.",
NRM_AST,NRM_AST_N,E_M_E.30,ET4E_M,"his feeling and moral will be hurt, to see that she is doing better than him. But he dont have a choice .he will accept it. For example there were a husband and a wife in our village. The husband has never gone to school and he doesnt know how to count. But he is a hard worker. On the other hand his wife has gone to school. She is the one who count the money for him. He knows his weakness, but he lives with it, he has no choice",
NRM_AST,NRM_AST_N,E_M_E.30,IN1E_M,We all love money and so obviously Mark will be happy,NRM_AST_O
NRM_AST,NRM_AST_N,E_M_E.30,IN1E_M,He will support her more and feel good about his decision to let her work,NRM_AST_O
NRM_AST,NRM_AST_N,E_M_E.30,IN1E_M,Mark will be proud of her and as well as of his decision to let her work,NRM_AST_O
NRM_AST,NRM_AST_N,E_M_E.30,IN9E_M,Mark will be very happy and glad that he allowed her to work,NRM_AST_O
NRM_AST,NRM_AST_N,E_M_E.30,IN9E_M,He will even boast to all his detractors how sound his decision to let his wife work was,NRM_AST_O
NRM_AST,NRM_AST_N,E_M_E.32,ET4E_M,It depends on the trust between them. If she trust him that he will not going to misuse the money she will ask him to take it to the market. Otherwise she will take it to the market herself,NRM_AST_O
NRM_AST,NRM_AST_N,E_F_E.22,IN1E_F,There is always a joint plot not of men or women,
NRM_AST,NRM_AST_N,E_F_E.22,NP1E_F,there is provision of discounts if land is bought under womens ownership,NRM_AST_O
NRM_AST,NRM_AST_N,E_F_E.37,IN1E_F,He will definitely consult his wife (6 respondents concurred),
NRM_AST,NRM_AST_N,E_F_E.37,IN1E_F,He will also not like to do something his wife doesnt agree to,
NRM_AST,NRM_AST_N,E_F_E.37,IN1E_F,It will be a difficult decision for him; she is his wife and takes care of him and his family,
NRM_AST,NRM_AST_N,E_F_E.37,IN1E_F,He will not want to make her unhappy,NRM_AST_O
NRM_AST,NRM_AST_N,E_M_E.22,IN7E_M,Women have separate plots only when they get it from their parents,
NRM_AST,NRM_AST_N,E_M_E.34,IN7E_M,If they are rich then they can easily implement the changes,
NRM_AST,NRM_AST_N,E_F_E.30,IN9E_F,Mark will be very happy for her and encourage her further,NRM_AST_O
NRM_AST,NRM_AST_N,E_F_E.30,IN9E_F,Since he doesnt work himself so he will be happy with her success; had he been working he might not have appreciated his wife doing better than him,
NRM_AST,NRM_AST_N,E_F_E.30,PK2E_F,will be very happy,NRM_AST_O
NRM_AST,NRM_AST_N,E_F_E.30,PK2E_F,Will allow her to continue her ongoing projects,NRM_AST_O
NRM_AST,NRM_AST_N,E_F_E.30,PK2E_F,will permit her to expand his business activities,NRM_AST_O
NRM_AST,NRM_AST_N,E_F_E.20,NP2E_F,but pig raising will not be allowed to do,
NRM_AST,NRM_AST_O,E_M_E.36,BD3E_M,This will be neither easy not difficult for Diana because she is going to purchase a land which will increase income further. The society will support her,
NRM_AST,NRM_AST_O,E_M_E.36,IN1E_M,It is her fathers money and so she will use it anyway she wants to,
NRM_AST,NRM_AST_O,E_M_E.36,IN1E_M,Husband will have nothing to do with wifes money,
NRM_AST,NRM_AST_O,E_M_E.36,IN1E_M,Men have enough money of their own and they dont need their wives money,
NRM_AST,NRM_AST_O,E_M_E.36,IN7E_M,It is her fathers property and she can use it anyway she likes,
NRM_AST,NRM_AST_O,E_M_E.36,IN7E_M,It is her property and husband should let her do whatever she wants with it,
NRM_AST,NRM_AST_O,E_M_E.36,IN9E_M,It is her inheritance and she can do whatever she wants with it,
NRM_AST,NRM_AST_O,E_M_E.36,IN9E_M,A man has his pride. Why will he take his wifes money? She can use it anyway she likes,
NRM_AST,NRM_AST_O,E_M_E.36,NP2E_M,the family wants to generate income and not difficult that she buys the land,
NRM_AST,NRM_AST_O,E_M_E.36,PK2E_M,David should not use her land.,
NRM_AST,NRM_AST_O,E_M_E.36,PK2E_M,Diana has full right to use her inherited money according to her own convenience,
NRM_AST,NRM_AST_O,E_M_E.37,BD3E_M,"What Diana is proposing which is also very positive and essential for family in the eyes of the local society (samajer chokhe). So, there is a social power with Diana which is not easy to dismiss for David",
NRM_AST,NRM_AST_O,E_F_E.21,BD6E_F,There is no question of cultivating separate lands for males and for females because husbands and wives both work for their families.,
NRM_AST,NRM_AST_O,E_F_E.22,BD6E_F,there is no separate land for male and female,
NRM_AST,NRM_AST_O,E_F_E.22,BD6E_F,there is no need for husbands to work at wives land separately and vice versa.,
NRM_AST,NRM_AST_O,E_M_E.21,BD6E_M,Land may be entitled by both husband and wife but all lands are supervised by husband,
NRM_AST,NRM_AST_O,E_M_E.21,ET4E_M,There is no such separate plot among family members. [all agreed],
NRM_AST,NRM_AST_O,E_F_E.40,ET1E_F,"It is normal. Many women go out and sell vegetables, fire wood, and fruits in small markets around the village.",
NRM_AST,NRM_AST_O,E_F_E.40,IN3E_F,She can go sell at the crossroads,
NRM_AST,NRM_AST_O,E_F_E.40,NP2E_F,"yes, easy for a woman to sell in the local market",
NRM_AST,NRM_AST_O,E_M_E.14,ET1E_M,these products are means of income for women from selling butter and buy crops for consumption.,
NRM_AST,NRM_AST_O,E_F_E.30,ET4E_F,he will accept because she brings more income to the house that improves their life,
NRM_AST,NRM_AST_O,E_M_E.19,ET4E_M,Nothing happen. There will not be a problem,
NRM_AST,NRM_AST_O,E_M_E.22,ET4E_M,"No, there is no such division of plots among family members. Everything is planted on the one land we have. Sometimes during the rainy season, men would help the women till the open space in the compound where they live in to grow vegetable. Otherwise, there is no as such separate land",
NRM_AST,NRM_AST_O,E_M_E.30,ET4E_M,I think he would be happy inside,
NRM_AST,NRM_AST_O,E_M_E.30,ET4E_M,he may wish to be profitable like her,
NRM_AST,NRM_AST_O,E_M_E.30,IN3E_M,But if a husband and his family members understand that they are able to eat because his wife is working hard then he will support her and respect her,
NRM_AST,NRM_AST_O,E_M_E.30,IN3E_M,She will be an inspiration for the community,
NRM_AST,NRM_AST_O,E_F_E.36,IN4E_F,Women will fight tooth and nail since it is her fathers money,
NRM_AST,NRM_AST_O,E_F_E.36,NP1E_F,because Durga has received that property from own parents,
NRM_AST,NRM_AST_O,E_F_E.20,NP2E_F,girls will be allowed to do and will not face any difficulties,
NRM_AST,NRM_AST_O,E_F_E.33,NP2E_F,both [female spouse] and  [male spouse]  would go turn wise for selling vegetables,
NRM_AST,NRM_AST_O,E_M_E.33,NP2E_M,who ever is free should sell,
NRM_AST,NRM_AST_O,E_M_E.35,NP2E_M,it is easy for [female spouse] to go ahead and purchase the plot of land in the absence of  [male spouse]'s support,
NRM_AST,NRM_AST_O,E_M_E.40,NP2E_M,if there is an opportunity yes its easy,
NRM_AST,NRM_AST_O,E_M_E.40,NP2E_M,It could be an employment opportunity selling the products for her income,
