country,community_code,metadatafile,tool,document_code,gender,indicator_label,category_label,text,keyword,quote or transcriber's summary,data_container,background information,comments,enumerator_id,confidence interval
UZ,UZ3,GENNOVATE_UZ3.xlsx,FG_E_Aspirations of Youth,UZ3E_M,male,NRM_INF,NRM_INF_O,New tractors and combines,tractors combines,Quote,E.13,,Technology adoption recognized as important practice.,ENU_3,0.85
UZ,UZ3,GENNOVATE_UZ3.xlsx,FG_E_Aspirations of Youth,UZ3E_M,male,ASP,ASP_UNSP,New varieties of wheat are an additional yield and money for the family,additional yield money,Quote,E.14,,Innovation is valued because it improves income and production.,ENU_3,0.95
UZ,UZ3,GENNOVATE_UZ3.xlsx,FG_E_Aspirations of Youth,UZ3E_M,male,NRM_EQ,NRM_EQ_YS,the same way both for girls and for boys,same for girls boys,Quote,E.14,,This indicates equal benefit of wheat innovation for both sexes.,ENU_3,0.95
UZ,UZ3,GENNOVATE_UZ3.xlsx,FG_E_Aspirations of Youth,UZ3E_M,male,NRM_MEN,NRM_MEN_C,New mechanisms will help in those businesses where men are mostly involved in,mechanisms men,Quote,E.14,,Mechanized work is explicitly framed as men’s domain.,ENU_3,0.95
UZ,UZ3,GENNOVATE_UZ3.xlsx,FG_E_Aspirations of Youth,UZ3E_M,male,NRM_DIV,NRM_DIV_C,Selling milk products is a more of a female business,milk female business,Quote,E.14,,"This clearly assigns milk-selling to women, confirming labor division.",ENU_3,0.95
UZ,UZ3,GENNOVATE_UZ3.xlsx,FG_E_Aspirations of Youth,UZ3E_M,male,NRM_INF,NRM_INF_O,"Yes, if they have the opportunities and are interested in it, then yes they do",girls same opportunities,Quote,E.15,,This supports equal access to learning and trying innovations.,ENU_3,0.85
UZ,UZ3,GENNOVATE_UZ3.xlsx,FG_E_Aspirations of Youth,UZ3E_M,male,NRM_INF,NRM_INF_O,A lot of new kinds of seeds appeared in our district,new kinds of seeds,Quote,E.17,,Direct explanation of agricultural change through seed innovation.,ENU_3,0.95
UZ,UZ3,GENNOVATE_UZ3.xlsx,FG_E_Aspirations of Youth,UZ3E_M,male,NRM_INF,NRM_INF_O,Wheat is planted more and more last 10 years,more wheat,Quote,E.17,,Indicates changing cropping patterns over time.,ENU_3,0.95
UZ,UZ3,GENNOVATE_UZ3.xlsx,FG_E_Aspirations of Youth,UZ3E_M,male,NRM_DIV,NRM_DIV_C,"Yes they are following, as there are separate works traditionally that are carried out by men (hardwork), by women (more household)",separate works,Quote,E.18,,Clear confirmation of traditional gender division of labor.,ENU_3,0.95
UZ,UZ3,GENNOVATE_UZ3.xlsx,FG_E_Aspirations of Youth,UZ3E_M,male,NRM_MOB,NRM_MOB_O,They wouldn’t have any problems. They have done it before,no problems,Quote,E.19,,This opposes the idea that women would face major barriers growing and selling on their own.,ENU_3,0.85
UZ,UZ3,GENNOVATE_UZ3.xlsx,FG_E_Aspirations of Youth,UZ3E_M,male,NRM_MOB,NRM_MOB_O,Nothing bad would happen,nothing bad,Quote,E.20,,This opposes strong restrictions on men taking on opposite-sex-associated production/selling.,ENU_3,0.85
UZ,UZ3,GENNOVATE_UZ3.xlsx,FG_E_Aspirations of Youth,UZ3E_M,male,NRM_DIV,NRM_DIV_O,"No, all family members are responsible for the same plot, they could not have different plots",same plot,Quote,E.21,,Opposes gendered separation of plots.,ENU_3,0.95
UZ,UZ3,GENNOVATE_UZ3.xlsx,FG_E_Aspirations of Youth,UZ3E_M,male,NRM_DIV,NRM_DIV_N,Man works on home garden very seldom,man seldom home garden,Quote,E.22,,"Indicates some differentiated task pattern, but not full separation.",ENU_3,0.95
UZ,UZ3,GENNOVATE_UZ3.xlsx,FG_E_Aspirations of Youth,UZ3E_M,male,NRM_DIV,NRM_DIV_C,Women works on farm plot almost every day,women farm every day,Quote,E.22,,Confirms women’s regular labor burden on farm plots.,ENU_3,0.95
UZ,UZ3,GENNOVATE_UZ3.xlsx,FG_E_Aspirations of Youth,UZ3E_M,male,NRM_DIV,NRM_DIV_O,Everyone would work together; there is no separation as for mine or yours. Everything is common,everything is common,Quote,E.23,,Strongly opposes separation of plots/labor by sex or person.,ENU_3,0.95
UZ,UZ3,GENNOVATE_UZ3.xlsx,FG_E_Aspirations of Youth,UZ3E_M,male,NRM_DEC,NRM_DEC_N,Each woman asks her husband or specialists. So do men,ask husband or specialists,Quote,E.24,,"Consultation happens for both sexes, so I coded this as nuanced rather than fully restrictive.",ENU_3,0.95
UZ,UZ3,GENNOVATE_UZ3.xlsx,FG_E_Aspirations of Youth,UZ3E_M,male,NRM_DIV,NRM_DIV_C,He would ask for more help but not less help on his plots,more help,Quote,E.27,,Confirms women’s labor obligations remain despite their own activities.,ENU_3,0.95
UZ,UZ3,GENNOVATE_UZ3.xlsx,FG_E_Aspirations of Youth,UZ3E_M,male,NRM_STIG,NRM_STIG_O,Normal reputation,normal reputation,Quote,E.28,,Opposes stigma against women selling in the market.,ENU_3,0.95
UZ,UZ3,GENNOVATE_UZ3.xlsx,FG_E_Aspirations of Youth,UZ3E_M,male,NRM_STIG,NRM_STIG_O,We think he has a normal reputation as well,normal reputation him,Quote,E.29,,Opposes stigma against men sharing childcare/housework.,ENU_3,0.95
UZ,UZ3,GENNOVATE_UZ3.xlsx,FG_E_Aspirations of Youth,UZ3E_M,male,NRM_EQ,NRM_EQ_YS,He will be very glad,very glad,Quote,E.30,,Positive reaction to wife’s business success.,ENU_3,0.95
UZ,UZ3,GENNOVATE_UZ3.xlsx,FG_E_Aspirations of Youth,UZ3E_M,male,NRM_EQ,NRM_EQ_YS,Gender equality is good,equality good,Quote,E.31,,Direct positive perception of gender equality.,ENU_3,0.95
UZ,UZ3,GENNOVATE_UZ3.xlsx,FG_E_Aspirations of Youth,UZ3E_M,male,NRM_EQ,NRM_EQ_N,"Of course, it can be less pleasant for men since they are the heads in the family",less pleasant men,Quote,E.31,,"This introduces some discomfort with equality because men are seen as family heads, so nuanced.",ENU_3,0.95
UZ,UZ3,GENNOVATE_UZ3.xlsx,FG_E_Aspirations of Youth,UZ3E_M,male,NRM_EQ,NRM_EQ_YS,"They will decide everything jointly, in cooperation with each other",decide jointly,Quote,E.32,,This strongly supports joint household decision-making.,ENU_3,0.95
UZ,UZ3,GENNOVATE_UZ3.xlsx,FG_E_Aspirations of Youth,UZ3E_M,male,NRM_DIV,NRM_DIV_O,"They will discuss and decide jointly, who has more time will sell their products",who has more time,Quote,E.33,,Opposes fixed male/female selling roles by making it time-based and joint.,ENU_3,0.95
UZ,UZ3,GENNOVATE_UZ3.xlsx,FG_E_Aspirations of Youth,UZ3E_M,male,NRM_INF,NRM_INF_O,"Sure, because the spouse would be thinking more about effectiveness of the innovation",effectiveness innovation,Quote,E.34,,Positive orientation toward trying innovation and using effectiveness as criterion.,ENU_3,0.85
UZ,UZ3,GENNOVATE_UZ3.xlsx,FG_E_Aspirations of Youth,UZ3E_M,male,NRM_AST,NRM_AST_N,She will explain him everything and he will understand,explain and understand,Quote,E.36,,"This suggests a woman can proceed with inherited money, but through persuasion, so nuanced asset control.",ENU_3,0.95
UZ,UZ3,GENNOVATE_UZ3.xlsx,FG_E_Aspirations of Youth,UZ3E_M,male,NRM_AST,NRM_AST_C,Easy. There is no need in getting permission or consent from wife,no permission from wife,Quote,E.37,,Clear statement that men have stronger independent control over inherited resources.,ENU_3,0.95
UZ,UZ3,GENNOVATE_UZ3.xlsx,FG_E_Aspirations of Youth,UZ3E_M,male,NRM_MOB,NRM_MOB_O,Young married woman easily walk around,married woman easily walk,Quote,E.39,,Opposes mobility restrictions for married women in local market spaces.,ENU_3,0.95
UZ,UZ3,GENNOVATE_UZ3.xlsx,FG_E_Aspirations of Youth,UZ3E_M,male,NRM_MOB,NRM_MOB_O,It’s easy for women to sell products on the market,easy women sell,Quote,E.40,,Opposes the norm that market selling is difficult or inappropriate for women.,ENU_3,0.95
UZ,UZ3,GENNOVATE_UZ3.xlsx,FG_E_Aspirations of Youth,UZ3E_M,male,NRM_MOB,NRM_MOB_C,"No, girls do not migrate",girls do not migrate,Quote,E.42,,Strong restriction on women’s work migration.,ENU_3,0.95
UZ,UZ3,GENNOVATE_UZ3.xlsx,FG_E_Aspirations of Youth,UZ3E_M,male,NRM_STIG,NRM_STIG_C,These types of girls are not respected in our village,not respected village,Quote,E.43,,Direct stigma against girls who migrate for work and return.,ENU_3,0.95
UZ,UZ3,GENNOVATE_UZ3.xlsx,FG_E_Aspirations of Youth,UZ3E_M,male,NRM_EQ,NRM_EQ_NO,"We think that for girls of 19-21 years of ages, and boys 22 – 25 years of ages",girls 19-21 boys 22-25,Quote,E.44,,Different marriage ages indicate different gender expectations.,ENU_3,0.95
UZ,UZ3,GENNOVATE_UZ3.xlsx,FG_E_Aspirations of Youth,UZ3E_M,male,NRM_DEC,NRM_DEC_N,Boys have more chances to choose a girl whereas girls more often wait on being chosen by a good boy,boys choose girls wait,Quote,E.45,,"This reflects unequal agency in marriage choice, but not total absence of women’s role, so nuanced.",ENU_3,0.95
UZ,UZ3,GENNOVATE_UZ3.xlsx,FG_E_Aspirations of Youth,UZ3E_M,male,NRM_DEC,NRM_DEC_O,It should be a joint decision between young couples and parents,joint decision parents,Quote,E.46,,Supports shared decision-making in marriage rather than parent-only control.,ENU_3,0.95
UZ,UZ3,GENNOVATE_UZ3.xlsx,FG_E_Aspirations of Youth,UZ3E_M,male,NRM_EQ,NRM_EQ_N,Women typically have their first child at the ages of 20 – 21,first child 20-21,Quote,E.47,,This is a normative statement of timing rather than clear equality/inequality; I coded it as a weaker normative expectation.,ENU_3,0.75
UZ,UZ3,GENNOVATE_UZ3.xlsx,FG_E_Aspirations of Youth,UZ3E_M,male,NRM_EQ,NRM_EQ_YS,Yes. At present time we have no cases of early marriage,no early marriage,Quote,E.48,,Positive framing of later marriage and childbirth.,ENU_3,0.95
UZ,UZ3,GENNOVATE_UZ3.xlsx,FG_E_Aspirations of Youth,UZ3E_M,male,NRM_EQ,NRM_EQ_YS,Usually girls are married after completing colleges,after completing colleges,Quote,E.48,,Suggests support for girls finishing education before marriage.,ENU_3,0.95
UZ,UZ3,GENNOVATE_UZ3.xlsx,FG_E_Aspirations of Youth,UZ3E_M,male,NRM_EQ,NRM_EQ_YS,21-22 year old girls could have their first children,21-22 children,Quote,E.49,,States preferred age for first child.,ENU_3,0.85
UZ,UZ3,GENNOVATE_UZ3.xlsx,FG_E_Aspirations of Youth,UZ3E_M,male,ASP,ASP_UNSP,"Many good and attractive buildings, schools, nice roads, streets",buildings schools roads,Quote,E.51,,Broad aspiration for village development and infrastructure.,ENU_3,0.95
UZ,UZ3,GENNOVATE_UZ3.xlsx,FG_E_Aspirations of Youth,UZ3E_M,male,ASP,ASP_UNSP,"More new employment seats, education facilities, sports compounds",employment education sports,Quote,E.51,,"Broad aspiration for jobs, education, and youth facilities.",ENU_3,0.95
